"cat01_code","(F002-24-006)集計項目","area_code","(F002-24-1)全国農業地域・都道府県","unit","value"
"030","虫害_計_被害量","38000","愛媛県","ｔ","942"
"030","虫害_計_被害量","39000","高知県","ｔ","659"
"030","虫害_計_被害量","40000","福岡県","ｔ","1600"
"030","虫害_計_被害量","41000","佐賀県","ｔ","1290"
"030","虫害_計_被害量","42000","長崎県","ｔ","768"
"030","虫害_計_被害量","43000","熊本県","ｔ","4020"
"030","虫害_計_被害量","44000","大分県","ｔ","806"
"030","虫害_計_被害量","45000","宮崎県","ｔ","1740"
"030","虫害_計_被害量","46000","鹿児島県","ｔ","6090"
"030","虫害_計_被害量","47000","沖縄県","ｔ","21"
"030","虫害_計_被害量","N0013","関東農政局","ｔ","11000"
"030","虫害_計_被害量","N0014","東海農政局","ｔ","3160"
"030","虫害_計_被害量","N0015","中国四国農政局","ｔ","7120"
"031","虫害_ニカメイチュウ_被害面積","N0001","全国","ha","58900"
"031","虫害_ニカメイチュウ_被害面積","N0002","北海道","ha","120"
"031","虫害_ニカメイチュウ_被害面積","N0003","都府県","ha","58700"
"031","虫害_ニカメイチュウ_被害面積","N0004","東北","ha","7420"
"031","虫害_ニカメイチュウ_被害面積","N0005","北陸","ha","8520"
"031","虫害_ニカメイチュウ_被害面積","N0006","関東・東山","ha","13400"
"031","虫害_ニカメイチュウ_被害面積","N0007","東海","ha","10900"
"031","虫害_ニカメイチュウ_被害面積","N0008","近畿","ha","9790"
"031","虫害_ニカメイチュウ_被害面積","N0009","中国","ha","4950"
"031","虫害_ニカメイチュウ_被害面積","N0010","四国","ha","3770"
"031","虫害_ニカメイチュウ_被害面積","N0011","九州","ha","－"
"031","虫害_ニカメイチュウ_被害面積","N0012","沖縄","ha","－"
"031","虫害_ニカメイチュウ_被害面積","01000","北海道","ha","120"
"031","虫害_ニカメイチュウ_被害面積","02000","青森県","ha","1170"
"031","虫害_ニカメイチュウ_被害面積","03000","岩手県","ha","195"
"031","虫害_ニカメイチュウ_被害面積","04000","宮城県","ha","1120"
"031","虫害_ニカメイチュウ_被害面積","05000","秋田県","ha","1420"
"031","虫害_ニカメイチュウ_被害面積","06000","山形県","ha","1390"
"031","虫害_ニカメイチュウ_被害面積","07000","福島県","ha","2120"
"031","虫害_ニカメイチュウ_被害面積","08000","茨城県","ha","5790"
"031","虫害_ニカメイチュウ_被害面積","09000","栃木県","ha","2000"
"031","虫害_ニカメイチュウ_被害面積","10000","群馬県","ha","1230"
"031","虫害_ニカメイチュウ_被害面積","11000","埼玉県","ha","2250"
"031","虫害_ニカメイチュウ_被害面積","12000","千葉県","ha","55"
"031","虫害_ニカメイチュウ_被害面積","13000","東京都","ha","10"
"031","虫害_ニカメイチュウ_被害面積","14000","神奈川県","ha","529"
"031","虫害_ニカメイチュウ_被害面積","15000","新潟県","ha","4140"
"031","虫害_ニカメイチュウ_被害面積","16000","富山県","ha","3020"
"031","虫害_ニカメイチュウ_被害面積","17000","石川県","ha","330"
"031","虫害_ニカメイチュウ_被害面積","18000","福井県","ha","1030"
"031","虫害_ニカメイチュウ_被害面積","19000","山梨県","ha","148"
"031","虫害_ニカメイチュウ_被害面積","20000","長野県","ha","1400"
"031","虫害_ニカメイチュウ_被害面積","21000","岐阜県","ha","2150"
"031","虫害_ニカメイチュウ_被害面積","22000","静岡県","ha","1760"
"031","虫害_ニカメイチュウ_被害面積","23000","愛知県","ha","6150"
"031","虫害_ニカメイチュウ_被害面積","24000","三重県","ha","820"
"031","虫害_ニカメイチュウ_被害面積","25000","滋賀県","ha","5200"
"031","虫害_ニカメイチュウ_被害面積","26000","京都府","ha","751"
"031","虫害_ニカメイチュウ_被害面積","27000","大阪府","ha","117"
"031","虫害_ニカメイチュウ_被害面積","28000","兵庫県","ha","2000"
"031","虫害_ニカメイチュウ_被害面積","29000","奈良県","ha","1290"
"031","虫害_ニカメイチュウ_被害面積","30000","和歌山県","ha","430"
"031","虫害_ニカメイチュウ_被害面積","31000","鳥取県","ha","777"
"031","虫害_ニカメイチュウ_被害面積","32000","島根県","ha","710"
"031","虫害_ニカメイチュウ_被害面積","33000","岡山県","ha","2940"
"031","虫害_ニカメイチュウ_被害面積","34000","広島県","ha","228"
"031","虫害_ニカメイチュウ_被害面積","35000","山口県","ha","295"
"031","虫害_ニカメイチュウ_被害面積","36000","徳島県","ha","801"
"031","虫害_ニカメイチュウ_被害面積","37000","香川県","ha","870"
"031","虫害_ニカメイチュウ_被害面積","38000","愛媛県","ha","1320"
"031","虫害_ニカメイチュウ_被害面積","39000","高知県","ha","774"
"031","虫害_ニカメイチュウ_被害面積","40000","福岡県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","41000","佐賀県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","42000","長崎県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","43000","熊本県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","44000","大分県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","45000","宮崎県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","46000","鹿児島県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","47000","沖縄県","ha","－"
"031","虫害_ニカメイチュウ_被害面積","N0013","関東農政局","ha","15200"
"031","虫害_ニカメイチュウ_被害面積","N0014","東海農政局","ha","9120"
"031","虫害_ニカメイチュウ_被害面積","N0015","中国四国農政局","ha","8720"
"032","虫害_ニカメイチュウ_被害量","N0001","全国","ｔ","5610"
"032","虫害_ニカメイチュウ_被害量","N0002","北海道","ｔ","4"
"032","虫害_ニカメイチュウ_被害量","N0003","都府県","ｔ","5600"
"032","虫害_ニカメイチュウ_被害量","N0004","東北","ｔ","610"
"032","虫害_ニカメイチュウ_被害量","N0005","北陸","ｔ","605"
"032","虫害_ニカメイチュウ_被害量","N0006","関東・東山","ｔ","1640"
"032","虫害_ニカメイチュウ_被害量","N0007","東海","ｔ","868"
"032","虫害_ニカメイチュウ_被害量","N0008","近畿","ｔ","989"
"032","虫害_ニカメイチュウ_被害量","N0009","中国","ｔ","618"
"032","虫害_ニカメイチュウ_被害量","N0010","四国","ｔ","269"
"032","虫害_ニカメイチュウ_被害量","N0011","九州","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","N0012","沖縄","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","01000","北海道","ｔ","4"
"032","虫害_ニカメイチュウ_被害量","02000","青森県","ｔ","82"
"032","虫害_ニカメイチュウ_被害量","03000","岩手県","ｔ","10"
"032","虫害_ニカメイチュウ_被害量","04000","宮城県","ｔ","74"
"032","虫害_ニカメイチュウ_被害量","05000","秋田県","ｔ","115"
"032","虫害_ニカメイチュウ_被害量","06000","山形県","ｔ","131"
"032","虫害_ニカメイチュウ_被害量","07000","福島県","ｔ","198"
"032","虫害_ニカメイチュウ_被害量","08000","茨城県","ｔ","943"
"032","虫害_ニカメイチュウ_被害量","09000","栃木県","ｔ","160"
"032","虫害_ニカメイチュウ_被害量","10000","群馬県","ｔ","178"
"032","虫害_ニカメイチュウ_被害量","11000","埼玉県","ｔ","125"
"032","虫害_ニカメイチュウ_被害量","12000","千葉県","ｔ","6"
"032","虫害_ニカメイチュウ_被害量","13000","東京都","ｔ","0"
"032","虫害_ニカメイチュウ_被害量","14000","神奈川県","ｔ","53"
"032","虫害_ニカメイチュウ_被害量","15000","新潟県","ｔ","213"
"032","虫害_ニカメイチュウ_被害量","16000","富山県","ｔ","282"
"032","虫害_ニカメイチュウ_被害量","17000","石川県","ｔ","27"
"032","虫害_ニカメイチュウ_被害量","18000","福井県","ｔ","83"
"032","虫害_ニカメイチュウ_被害量","19000","山梨県","ｔ","30"
"032","虫害_ニカメイチュウ_被害量","20000","長野県","ｔ","147"
"032","虫害_ニカメイチュウ_被害量","21000","岐阜県","ｔ","262"
"032","虫害_ニカメイチュウ_被害量","22000","静岡県","ｔ","70"
"032","虫害_ニカメイチュウ_被害量","23000","愛知県","ｔ","462"
"032","虫害_ニカメイチュウ_被害量","24000","三重県","ｔ","74"
"032","虫害_ニカメイチュウ_被害量","25000","滋賀県","ｔ","545"
"032","虫害_ニカメイチュウ_被害量","26000","京都府","ｔ","90"
"032","虫害_ニカメイチュウ_被害量","27000","大阪府","ｔ","26"
"032","虫害_ニカメイチュウ_被害量","28000","兵庫県","ｔ","163"
"032","虫害_ニカメイチュウ_被害量","29000","奈良県","ｔ","121"
"032","虫害_ニカメイチュウ_被害量","30000","和歌山県","ｔ","44"
"032","虫害_ニカメイチュウ_被害量","31000","鳥取県","ｔ","107"
"032","虫害_ニカメイチュウ_被害量","32000","島根県","ｔ","50"
"032","虫害_ニカメイチュウ_被害量","33000","岡山県","ｔ","416"
"032","虫害_ニカメイチュウ_被害量","34000","広島県","ｔ","27"
"032","虫害_ニカメイチュウ_被害量","35000","山口県","ｔ","18"
"032","虫害_ニカメイチュウ_被害量","36000","徳島県","ｔ","43"
"032","虫害_ニカメイチュウ_被害量","37000","香川県","ｔ","62"
"032","虫害_ニカメイチュウ_被害量","38000","愛媛県","ｔ","138"
"032","虫害_ニカメイチュウ_被害量","39000","高知県","ｔ","26"
"032","虫害_ニカメイチュウ_被害量","40000","福岡県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","41000","佐賀県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","42000","長崎県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","43000","熊本県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","44000","大分県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","45000","宮崎県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","46000","鹿児島県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","47000","沖縄県","ｔ","－"
"032","虫害_ニカメイチュウ_被害量","N0013","関東農政局","ｔ","1710"
"032","虫害_ニカメイチュウ_被害量","N0014","東海農政局","ｔ","798"
"032","虫害_ニカメイチュウ_被害量","N0015","中国四国農政局","ｔ","887"
"033","虫害_ウンカ_被害面積","N0001","全国","ha","80000"
"033","虫害_ウンカ_被害面積","N0002","北海道","ha","525"
"033","虫害_ウンカ_被害面積","N0003","都府県","ha","79500"
"033","虫害_ウンカ_被害面積","N0004","東北","ha","4620"
"033","虫害_ウンカ_被害面積","N0005","北陸","ha","2600"
"033","虫害_ウンカ_被害面積","N0006","関東・東山","ha","20700"
"033","虫害_ウンカ_被害面積","N0007","東海","ha","5890"
"033","虫害_ウンカ_被害面積","N0008","近畿","ha","8880"
"033","虫害_ウンカ_被害面積","N0009","中国","ha","7110"
"033","虫害_ウンカ_被害面積","N0010","四国","ha","5100"
"033","虫害_ウンカ_被害面積","N0011","九州","ha","24600"
"033","虫害_ウンカ_被害面積","N0012","沖縄","ha","－"
"033","虫害_ウンカ_被害面積","01000","北海道","ha","525"
"033","虫害_ウンカ_被害面積","02000","青森県","ha","807"
"033","虫害_ウンカ_被害面積","03000","岩手県","ha","－"
"033","虫害_ウンカ_被害面積","04000","宮城県","ha","130"
"033","虫害_ウンカ_被害面積","05000","秋田県","ha","1350"
"033","虫害_ウンカ_被害面積","06000","山形県","ha","1980"
"033","虫害_ウンカ_被害面積","07000","福島県","ha","348"
"033","虫害_ウンカ_被害面積","08000","茨城県","ha","1450"
"033","虫害_ウンカ_被害面積","09000","栃木県","ha","3200"
"033","虫害_ウンカ_被害面積","10000","群馬県","ha","1820"
"033","虫害_ウンカ_被害面積","11000","埼玉県","ha","11000"
"033","虫害_ウンカ_被害面積","12000","千葉県","ha","75"
"033","虫害_ウンカ_被害面積","13000","東京都","ha","20"
"033","虫害_ウンカ_被害面積","14000","神奈川県","ha","151"
"033","虫害_ウンカ_被害面積","15000","新潟県","ha","1430"
"033","虫害_ウンカ_被害面積","16000","富山県","ha","585"
"033","虫害_ウンカ_被害面積","17000","石川県","ha","200"
"033","虫害_ウンカ_被害面積","18000","福井県","ha","380"
"033","虫害_ウンカ_被害面積","19000","山梨県","ha","135"
"033","虫害_ウンカ_被害面積","20000","長野県","ha","2800"
"033","虫害_ウンカ_被害面積","21000","岐阜県","ha","2090"
"033","虫害_ウンカ_被害面積","22000","静岡県","ha","1070"
"033","虫害_ウンカ_被害面積","23000","愛知県","ha","1480"
"033","虫害_ウンカ_被害面積","24000","三重県","ha","1250"
"033","虫害_ウンカ_被害面積","25000","滋賀県","ha","4900"
"033","虫害_ウンカ_被害面積","26000","京都府","ha","210"
"033","虫害_ウンカ_被害面積","27000","大阪府","ha","880"
"033","虫害_ウンカ_被害面積","28000","兵庫県","ha","1330"
"033","虫害_ウンカ_被害面積","29000","奈良県","ha","490"
"033","虫害_ウンカ_被害面積","30000","和歌山県","ha","1070"
"033","虫害_ウンカ_被害面積","31000","鳥取県","ha","284"
"033","虫害_ウンカ_被害面積","32000","島根県","ha","250"
"033","虫害_ウンカ_被害面積","33000","岡山県","ha","2820"
"033","虫害_ウンカ_被害面積","34000","広島県","ha","1170"
"033","虫害_ウンカ_被害面積","35000","山口県","ha","2590"
"033","虫害_ウンカ_被害面積","36000","徳島県","ha","513"
"033","虫害_ウンカ_被害面積","37000","香川県","ha","2130"
"033","虫害_ウンカ_被害面積","38000","愛媛県","ha","1760"
"033","虫害_ウンカ_被害面積","39000","高知県","ha","700"
"033","虫害_ウンカ_被害面積","40000","福岡県","ha","1390"
"033","虫害_ウンカ_被害面積","41000","佐賀県","ha","3420"
"033","虫害_ウンカ_被害面積","42000","長崎県","ha","1840"
"033","虫害_ウンカ_被害面積","43000","熊本県","ha","3250"
"033","虫害_ウンカ_被害面積","44000","大分県","ha","450"
"033","虫害_ウンカ_被害面積","45000","宮崎県","ha","4780"
"033","虫害_ウンカ_被害面積","46000","鹿児島県","ha","9500"
"033","虫害_ウンカ_被害面積","47000","沖縄県","ha","－"
"033","虫害_ウンカ_被害面積","N0013","関東農政局","ha","21700"
"033","虫害_ウンカ_被害面積","N0014","東海農政局","ha","4820"
"033","虫害_ウンカ_被害面積","N0015","中国四国農政局","ha","12200"
"034","虫害_ウンカ_被害量","N0001","全国","ｔ","15300"
"034","虫害_ウンカ_被害量","N0002","北海道","ｔ","21"
"034","虫害_ウンカ_被害量","N0003","都府県","ｔ","15200"
"034","虫害_ウンカ_被害量","N0004","東北","ｔ","221"
"034","虫害_ウンカ_被害量","N0005","北陸","ｔ","154"
"034","虫害_ウンカ_被害量","N0006","関東・東山","ｔ","2140"
"034","虫害_ウンカ_被害量","N0007","東海","ｔ","611"
"034","虫害_ウンカ_被害量","N0008","近畿","ｔ","1260"
"034","虫害_ウンカ_被害量","N0009","中国","ｔ","1740"
"034","虫害_ウンカ_被害量","N0010","四国","ｔ","427"
"034","虫害_ウンカ_被害量","N0011","九州","ｔ","8680"
"034","虫害_ウンカ_被害量","N0012","沖縄","ｔ","－"
"034","虫害_ウンカ_被害量","01000","北海道","ｔ","21"
"034","虫害_ウンカ_被害量","02000","青森県","ｔ","59"
"034","虫害_ウンカ_被害量","03000","岩手県","ｔ","－"
"034","虫害_ウンカ_被害量","04000","宮城県","ｔ","6"
"034","虫害_ウンカ_被害量","05000","秋田県","ｔ","43"
"034","虫害_ウンカ_被害量","06000","山形県","ｔ","91"
"034","虫害_ウンカ_被害量","07000","福島県","ｔ","22"
"034","虫害_ウンカ_被害量","08000","茨城県","ｔ","333"
"034","虫害_ウンカ_被害量","09000","栃木県","ｔ","240"
"034","虫害_ウンカ_被害量","10000","群馬県","ｔ","294"
"034","虫害_ウンカ_被害量","11000","埼玉県","ｔ","1020"
"034","虫害_ウンカ_被害量","12000","千葉県","ｔ","3"
"034","虫害_ウンカ_被害量","13000","東京都","ｔ","0"
"034","虫害_ウンカ_被害量","14000","神奈川県","ｔ","8"
"034","虫害_ウンカ_被害量","15000","新潟県","ｔ","92"
"034","虫害_ウンカ_被害量","16000","富山県","ｔ","26"
"034","虫害_ウンカ_被害量","17000","石川県","ｔ","10"
"034","虫害_ウンカ_被害量","18000","福井県","ｔ","26"
"034","虫害_ウンカ_被害量","19000","山梨県","ｔ","35"
"034","虫害_ウンカ_被害量","20000","長野県","ｔ","206"
"034","虫害_ウンカ_被害量","21000","岐阜県","ｔ","222"
"034","虫害_ウンカ_被害量","22000","静岡県","ｔ","183"
"034","虫害_ウンカ_被害量","23000","愛知県","ｔ","154"
"034","虫害_ウンカ_被害量","24000","三重県","ｔ","52"
"034","虫害_ウンカ_被害量","25000","滋賀県","ｔ","346"
"034","虫害_ウンカ_被害量","26000","京都府","ｔ","55"
"034","虫害_ウンカ_被害量","27000","大阪府","ｔ","260"
"034","虫害_ウンカ_被害量","28000","兵庫県","ｔ","177"
"034","虫害_ウンカ_被害量","29000","奈良県","ｔ","169"
"034","虫害_ウンカ_被害量","30000","和歌山県","ｔ","255"
"034","虫害_ウンカ_被害量","31000","鳥取県","ｔ","62"
"034","虫害_ウンカ_被害量","32000","島根県","ｔ","23"
"034","虫害_ウンカ_被害量","33000","岡山県","ｔ","841"
"034","虫害_ウンカ_被害量","34000","広島県","ｔ","222"
"034","虫害_ウンカ_被害量","35000","山口県","ｔ","590"
"034","虫害_ウンカ_被害量","36000","徳島県","ｔ","7"
"034","虫害_ウンカ_被害量","37000","香川県","ｔ","132"
"034","虫害_ウンカ_被害量","38000","愛媛県","ｔ","201"
"034","虫害_ウンカ_被害量","39000","高知県","ｔ","87"
"034","虫害_ウンカ_被害量","40000","福岡県","ｔ","345"
"034","虫害_ウンカ_被害量","41000","佐賀県","ｔ","958"
"034","虫害_ウンカ_被害量","42000","長崎県","ｔ","417"
"034","虫害_ウンカ_被害量","43000","熊本県","ｔ","2040"
"034","虫害_ウンカ_被害量","44000","大分県","ｔ","118"
"034","虫害_ウンカ_被害量","45000","宮崎県","ｔ","845"
"034","虫害_ウンカ_被害量","46000","鹿児島県","ｔ","3960"
"034","虫害_ウンカ_被害量","47000","沖縄県","ｔ","－"
"034","虫害_ウンカ_被害量","N0013","関東農政局","ｔ","2320"
"034","虫害_ウンカ_被害量","N0014","東海農政局","ｔ","428"
"034","虫害_ウンカ_被害量","N0015","中国四国農政局","ｔ","2170"
"035","虫害_カメムシ_被害面積","N0001","全国","ha","113100"
"035","虫害_カメムシ_被害面積","N0002","北海道","ha","4780"
"035","虫害_カメムシ_被害面積","N0003","都府県","ha","108300"
"035","虫害_カメムシ_被害面積","N0004","東北","ha","24000"
"035","虫害_カメムシ_被害面積","N0005","北陸","ha","12500"
"035","虫害_カメムシ_被害面積","N0006","関東・東山","ha","16700"
"035","虫害_カメムシ_被害面積","N0007","東海","ha","11800"
"035","虫害_カメムシ_被害面積","N0008","近畿","ha","7300"
"035","虫害_カメムシ_被害面積","N0009","中国","ha","5470"
"035","虫害_カメムシ_被害面積","N0010","四国","ha","14800"
"035","虫害_カメムシ_被害面積","N0011","九州","ha","15800"
"035","虫害_カメムシ_被害面積","N0012","沖縄","ha","26"
"035","虫害_カメムシ_被害面積","01000","北海道","ha","4780"
"035","虫害_カメムシ_被害面積","02000","青森県","ha","747"
"035","虫害_カメムシ_被害面積","03000","岩手県","ha","1280"
"035","虫害_カメムシ_被害面積","04000","宮城県","ha","4150"
"035","虫害_カメムシ_被害面積","05000","秋田県","ha","10700"
"035","虫害_カメムシ_被害面積","06000","山形県","ha","3900"
"035","虫害_カメムシ_被害面積","07000","福島県","ha","3180"
"035","虫害_カメムシ_被害面積","08000","茨城県","ha","6870"
"035","虫害_カメムシ_被害面積","09000","栃木県","ha","4500"
"035","虫害_カメムシ_被害面積","10000","群馬県","ha","568"
"035","虫害_カメムシ_被害面積","11000","埼玉県","ha","1250"
"035","虫害_カメムシ_被害面積","12000","千葉県","ha","1810"
"035","虫害_カメムシ_被害面積","13000","東京都","ha","20"
"035","虫害_カメムシ_被害面積","14000","神奈川県","ha","22"
"035","虫害_カメムシ_被害面積","15000","新潟県","ha","7400"
"035","虫害_カメムシ_被害面積","16000","富山県","ha","1950"
"035","虫害_カメムシ_被害面積","17000","石川県","ha","1100"
"035","虫害_カメムシ_被害面積","18000","福井県","ha","2000"
"035","虫害_カメムシ_被害面積","19000","山梨県","ha","238"
"035","虫害_カメムシ_被害面積","20000","長野県","ha","1440"
"035","虫害_カメムシ_被害面積","21000","岐阜県","ha","973"
"035","虫害_カメムシ_被害面積","22000","静岡県","ha","3060"
"035","虫害_カメムシ_被害面積","23000","愛知県","ha","3050"
"035","虫害_カメムシ_被害面積","24000","三重県","ha","4690"
"035","虫害_カメムシ_被害面積","25000","滋賀県","ha","1990"
"035","虫害_カメムシ_被害面積","26000","京都府","ha","1280"
"035","虫害_カメムシ_被害面積","27000","大阪府","ha","250"
"035","虫害_カメムシ_被害面積","28000","兵庫県","ha","2130"
"035","虫害_カメムシ_被害面積","29000","奈良県","ha","248"
"035","虫害_カメムシ_被害面積","30000","和歌山県","ha","1400"
"035","虫害_カメムシ_被害面積","31000","鳥取県","ha","816"
"035","虫害_カメムシ_被害面積","32000","島根県","ha","550"
"035","虫害_カメムシ_被害面積","33000","岡山県","ha","2320"
"035","虫害_カメムシ_被害面積","34000","広島県","ha","649"
"035","虫害_カメムシ_被害面積","35000","山口県","ha","1130"
"035","虫害_カメムシ_被害面積","36000","徳島県","ha","4370"
"035","虫害_カメムシ_被害面積","37000","香川県","ha","3720"
"035","虫害_カメムシ_被害面積","38000","愛媛県","ha","1780"
"035","虫害_カメムシ_被害面積","39000","高知県","ha","4890"
"035","虫害_カメムシ_被害面積","40000","福岡県","ha","3140"
"035","虫害_カメムシ_被害面積","41000","佐賀県","ha","1400"
"035","虫害_カメムシ_被害面積","42000","長崎県","ha","672"
"035","虫害_カメムシ_被害面積","43000","熊本県","ha","2020"
"035","虫害_カメムシ_被害面積","44000","大分県","ha","1250"
"035","虫害_カメムシ_被害面積","45000","宮崎県","ha","3040"
"035","虫害_カメムシ_被害面積","46000","鹿児島県","ha","4310"
"035","虫害_カメムシ_被害面積","47000","沖縄県","ha","26"
"035","虫害_カメムシ_被害面積","N0013","関東農政局","ha","19800"
"035","虫害_カメムシ_被害面積","N0014","東海農政局","ha","8710"
"035","虫害_カメムシ_被害面積","N0015","中国四国農政局","ha","20200"
"036","虫害_カメムシ_被害量","N0001","全国","ｔ","11100"
"036","虫害_カメムシ_被害量","N0002","北海道","ｔ","166"
"036","虫害_カメムシ_被害量","N0003","都府県","ｔ","11000"
"036","虫害_カメムシ_被害量","N0004","東北","ｔ","1930"
"036","虫害_カメムシ_被害量","N0005","北陸","ｔ","670"
"036","虫害_カメムシ_被害量","N0006","関東・東山","ｔ","2540"
"036","虫害_カメムシ_被害量","N0007","東海","ｔ","1170"
"036","虫害_カメムシ_被害量","N0008","近畿","ｔ","742"
"036","虫害_カメムシ_被害量","N0009","中国","ｔ","688"
"036","虫害_カメムシ_被害量","N0010","四国","ｔ","807"
"036","虫害_カメムシ_被害量","N0011","九州","ｔ","2420"
"036","虫害_カメムシ_被害量","N0012","沖縄","ｔ","13"
"036","虫害_カメムシ_被害量","01000","北海道","ｔ","166"
"036","虫害_カメムシ_被害量","02000","青森県","ｔ","55"
"036","虫害_カメムシ_被害量","03000","岩手県","ｔ","80"
"036","虫害_カメムシ_被害量","04000","宮城県","ｔ","722"
"036","虫害_カメムシ_被害量","05000","秋田県","ｔ","478"
"036","虫害_カメムシ_被害量","06000","山形県","ｔ","289"
"036","虫害_カメムシ_被害量","07000","福島県","ｔ","304"
"036","虫害_カメムシ_被害量","08000","茨城県","ｔ","1830"
"036","虫害_カメムシ_被害量","09000","栃木県","ｔ","280"
"036","虫害_カメムシ_被害量","10000","群馬県","ｔ","116"
"036","虫害_カメムシ_被害量","11000","埼玉県","ｔ","29"
"036","虫害_カメムシ_被害量","12000","千葉県","ｔ","147"
"036","虫害_カメムシ_被害量","13000","東京都","ｔ","1"
"036","虫害_カメムシ_被害量","14000","神奈川県","ｔ","1"
"036","虫害_カメムシ_被害量","15000","新潟県","ｔ","236"
"036","虫害_カメムシ_被害量","16000","富山県","ｔ","98"
"036","虫害_カメムシ_被害量","17000","石川県","ｔ","56"
"036","虫害_カメムシ_被害量","18000","福井県","ｔ","280"
"036","虫害_カメムシ_被害量","19000","山梨県","ｔ","35"
"036","虫害_カメムシ_被害量","20000","長野県","ｔ","100"
"036","虫害_カメムシ_被害量","21000","岐阜県","ｔ","77"
"036","虫害_カメムシ_被害量","22000","静岡県","ｔ","351"
"036","虫害_カメムシ_被害量","23000","愛知県","ｔ","220"
"036","虫害_カメムシ_被害量","24000","三重県","ｔ","519"
"036","虫害_カメムシ_被害量","25000","滋賀県","ｔ","149"
"036","虫害_カメムシ_被害量","26000","京都府","ｔ","153"
"036","虫害_カメムシ_被害量","27000","大阪府","ｔ","30"
"036","虫害_カメムシ_被害量","28000","兵庫県","ｔ","228"
"036","虫害_カメムシ_被害量","29000","奈良県","ｔ","37"
"036","虫害_カメムシ_被害量","30000","和歌山県","ｔ","145"
"036","虫害_カメムシ_被害量","31000","鳥取県","ｔ","92"
"036","虫害_カメムシ_被害量","32000","島根県","ｔ","41"
"036","虫害_カメムシ_被害量","33000","岡山県","ｔ","274"
"036","虫害_カメムシ_被害量","34000","広島県","ｔ","194"
"036","虫害_カメムシ_被害量","35000","山口県","ｔ","87"
"036","虫害_カメムシ_被害量","36000","徳島県","ｔ","153"
"036","虫害_カメムシ_被害量","37000","香川県","ｔ","236"
"036","虫害_カメムシ_被害量","38000","愛媛県","ｔ","210"
"036","虫害_カメムシ_被害量","39000","高知県","ｔ","208"
"036","虫害_カメムシ_被害量","40000","福岡県","ｔ","482"
"036","虫害_カメムシ_被害量","41000","佐賀県","ｔ","75"
"036","虫害_カメムシ_被害量","42000","長崎県","ｔ","66"
"036","虫害_カメムシ_被害量","43000","熊本県","ｔ","383"
"036","虫害_カメムシ_被害量","44000","大分県","ｔ","174"
"036","虫害_カメムシ_被害量","45000","宮崎県","ｔ","449"
"036","虫害_カメムシ_被害量","46000","鹿児島県","ｔ","791"
"036","虫害_カメムシ_被害量","47000","沖縄県","ｔ","13"
"036","虫害_カメムシ_被害量","N0013","関東農政局","ｔ","2890"
"036","虫害_カメムシ_被害量","N0014","東海農政局","ｔ","816"
"036","虫害_カメムシ_被害量","N0015","中国四国農政局","ｔ","1500"
"037","虫害_その他_被害面積","N0001","全国","ha","280200"
"037","虫害_その他_被害面積","N0002","北海道","ha","10800"
"037","虫害_その他_被害面積","N0003","都府県","ha","269400"
"037","虫害_その他_被害面積","N0004","東北","ha","47500"
"037","虫害_その他_被害面積","N0005","北陸","ha","27300"
"037","虫害_その他_被害面積","N0006","関東・東山","ha","48300"
"037","虫害_その他_被害面積","N0007","東海","ha","18200"
"037","虫害_その他_被害面積","N0008","近畿","ha","25900"
"037","虫害_その他_被害面積","N0009","中国","ha","15000"
"037","虫害_その他_被害面積","N0010","四国","ha","18800"
"037","虫害_その他_被害面積","N0011","九州","ha","68400"
"037","虫害_その他_被害面積","N0012","沖縄","ha","10"
"037","虫害_その他_被害面積","01000","北海道","ha","10800"
"037","虫害_その他_被害面積","02000","青森県","ha","4990"
"037","虫害_その他_被害面積","03000","岩手県","ha","643"
"037","虫害_その他_被害面積","04000","宮城県","ha","4760"
"037","虫害_その他_被害面積","05000","秋田県","ha","6780"
"037","虫害_その他_被害面積","06000","山形県","ha","16400"
"037","虫害_その他_被害面積","07000","福島県","ha","13900"
"037","虫害_その他_被害面積","08000","茨城県","ha","3790"
"037","虫害_その他_被害面積","09000","栃木県","ha","11500"
"037","虫害_その他_被害面積","10000","群馬県","ha","2370"
"037","虫害_その他_被害面積","11000","埼玉県","ha","13700"
"037","虫害_その他_被害面積","12000","千葉県","ha","2430"
"037","虫害_その他_被害面積","13000","東京都","ha","16"
"037","虫害_その他_被害面積","14000","神奈川県","ha","466"
"037","虫害_その他_被害面積","15000","新潟県","ha","17000"
