"tab_code","表章項目","cat01_code","被害原因","area_code","全国農業地域・都道府県・地方農政局","time_code","時間軸（年次）","unit","value"
"0290","被害面積","140","虫害_ウンカ","19000","(都道府県)山梨県","2019000000","2019年","ha","120"
"0290","被害面積","140","虫害_ウンカ","20000","(都道府県)長野県","2019000000","2019年","ha","3000"
"0290","被害面積","140","虫害_ウンカ","21000","(都道府県)岐阜県","2019000000","2019年","ha","1220"
"0290","被害面積","140","虫害_ウンカ","22000","(都道府県)静岡県","2019000000","2019年","ha","3740"
"0290","被害面積","140","虫害_ウンカ","23000","(都道府県)愛知県","2019000000","2019年","ha","1270"
"0290","被害面積","140","虫害_ウンカ","24000","(都道府県)三重県","2019000000","2019年","ha","1090"
"0290","被害面積","140","虫害_ウンカ","25000","(都道府県)滋賀県","2019000000","2019年","ha","4740"
"0290","被害面積","140","虫害_ウンカ","26000","(都道府県)京都府","2019000000","2019年","ha","432"
"0290","被害面積","140","虫害_ウンカ","27000","(都道府県)大阪府","2019000000","2019年","ha","870"
"0290","被害面積","140","虫害_ウンカ","28000","(都道府県)兵庫県","2019000000","2019年","ha","2800"
"0290","被害面積","140","虫害_ウンカ","29000","(都道府県)奈良県","2019000000","2019年","ha","490"
"0290","被害面積","140","虫害_ウンカ","30000","(都道府県)和歌山県","2019000000","2019年","ha","1200"
"0290","被害面積","140","虫害_ウンカ","31000","(都道府県)鳥取県","2019000000","2019年","ha","193"
"0290","被害面積","140","虫害_ウンカ","32000","(都道府県)島根県","2019000000","2019年","ha","1470"
"0290","被害面積","140","虫害_ウンカ","33000","(都道府県)岡山県","2019000000","2019年","ha","5400"
"0290","被害面積","140","虫害_ウンカ","34000","(都道府県)広島県","2019000000","2019年","ha","2680"
"0290","被害面積","140","虫害_ウンカ","35000","(都道府県)山口県","2019000000","2019年","ha","3550"
"0290","被害面積","140","虫害_ウンカ","36000","(都道府県)徳島県","2019000000","2019年","ha","446"
"0290","被害面積","140","虫害_ウンカ","37000","(都道府県)香川県","2019000000","2019年","ha","2100"
"0290","被害面積","140","虫害_ウンカ","38000","(都道府県)愛媛県","2019000000","2019年","ha","1360"
"0290","被害面積","140","虫害_ウンカ","39000","(都道府県)高知県","2019000000","2019年","ha","3200"
"0290","被害面積","140","虫害_ウンカ","40000","(都道府県)福岡県","2019000000","2019年","ha","7060"
"0290","被害面積","140","虫害_ウンカ","41000","(都道府県)佐賀県","2019000000","2019年","ha","7630"
"0290","被害面積","140","虫害_ウンカ","42000","(都道府県)長崎県","2019000000","2019年","ha","2980"
"0290","被害面積","140","虫害_ウンカ","43000","(都道府県)熊本県","2019000000","2019年","ha","8800"
"0290","被害面積","140","虫害_ウンカ","44000","(都道府県)大分県","2019000000","2019年","ha","11100"
"0290","被害面積","140","虫害_ウンカ","45000","(都道府県)宮崎県","2019000000","2019年","ha","6270"
"0290","被害面積","140","虫害_ウンカ","46000","(都道府県)鹿児島県","2019000000","2019年","ha","6720"
"0290","被害面積","140","虫害_ウンカ","47000","(都道府県)沖縄県","2019000000","2019年","ha","－"
"0290","被害面積","140","虫害_ウンカ","51100","関東農政局","2019000000","2019年","ha","17600"
"0290","被害面積","140","虫害_ウンカ","51110","東海農政局","2019000000","2019年","ha","3580"
"0290","被害面積","140","虫害_ウンカ","51120","中国四国農政局","2019000000","2019年","ha","20400"
"0290","被害面積","150","虫害_カメムシ","00000","全国","2019000000","2019年","ha","143100"
"0290","被害面積","150","虫害_カメムシ","50100","(全国農業地域)北海道","2019000000","2019年","ha","6660"
"0290","被害面積","150","虫害_カメムシ","50110","(全国農業地域)都府県","2019000000","2019年","ha","136500"
"0290","被害面積","150","虫害_カメムシ","50120","(全国農業地域)東北","2019000000","2019年","ha","33200"
"0290","被害面積","150","虫害_カメムシ","50130","(全国農業地域)北陸","2019000000","2019年","ha","13700"
"0290","被害面積","150","虫害_カメムシ","50140","(全国農業地域)関東・東山","2019000000","2019年","ha","31800"
"0290","被害面積","150","虫害_カメムシ","50150","(全国農業地域)東海","2019000000","2019年","ha","15200"
"0290","被害面積","150","虫害_カメムシ","50160","(全国農業地域)近畿","2019000000","2019年","ha","10100"
"0290","被害面積","150","虫害_カメムシ","50170","(全国農業地域)中国","2019000000","2019年","ha","7440"
"0290","被害面積","150","虫害_カメムシ","50180","(全国農業地域)四国","2019000000","2019年","ha","14100"
"0290","被害面積","150","虫害_カメムシ","50190","(全国農業地域)九州","2019000000","2019年","ha","11000"
"0290","被害面積","150","虫害_カメムシ","50200","(全国農業地域)沖縄","2019000000","2019年","ha","－"
"0290","被害面積","150","虫害_カメムシ","01000","(都道府県)北海道","2019000000","2019年","ha","6660"
"0290","被害面積","150","虫害_カメムシ","02000","(都道府県)青森県","2019000000","2019年","ha","8780"
"0290","被害面積","150","虫害_カメムシ","03000","(都道府県)岩手県","2019000000","2019年","ha","1430"
"0290","被害面積","150","虫害_カメムシ","04000","(都道府県)宮城県","2019000000","2019年","ha","3610"
"0290","被害面積","150","虫害_カメムシ","05000","(都道府県)秋田県","2019000000","2019年","ha","9210"
"0290","被害面積","150","虫害_カメムシ","06000","(都道府県)山形県","2019000000","2019年","ha","5800"
"0290","被害面積","150","虫害_カメムシ","07000","(都道府県)福島県","2019000000","2019年","ha","4380"
"0290","被害面積","150","虫害_カメムシ","08000","(都道府県)茨城県","2019000000","2019年","ha","15600"
"0290","被害面積","150","虫害_カメムシ","09000","(都道府県)栃木県","2019000000","2019年","ha","5000"
"0290","被害面積","150","虫害_カメムシ","10000","(都道府県)群馬県","2019000000","2019年","ha","632"
"0290","被害面積","150","虫害_カメムシ","11000","(都道府県)埼玉県","2019000000","2019年","ha","2100"
"0290","被害面積","150","虫害_カメムシ","12000","(都道府県)千葉県","2019000000","2019年","ha","5600"
"0290","被害面積","150","虫害_カメムシ","13000","(都道府県)東京都","2019000000","2019年","ha","6"
"0290","被害面積","150","虫害_カメムシ","14000","(都道府県)神奈川県","2019000000","2019年","ha","5"
"0290","被害面積","150","虫害_カメムシ","15000","(都道府県)新潟県","2019000000","2019年","ha","5520"
"0290","被害面積","150","虫害_カメムシ","16000","(都道府県)富山県","2019000000","2019年","ha","1000"
"0290","被害面積","150","虫害_カメムシ","17000","(都道府県)石川県","2019000000","2019年","ha","600"
"0290","被害面積","150","虫害_カメムシ","18000","(都道府県)福井県","2019000000","2019年","ha","6550"
"0290","被害面積","150","虫害_カメムシ","19000","(都道府県)山梨県","2019000000","2019年","ha","220"
"0290","被害面積","150","虫害_カメムシ","20000","(都道府県)長野県","2019000000","2019年","ha","2600"
"0290","被害面積","150","虫害_カメムシ","21000","(都道府県)岐阜県","2019000000","2019年","ha","4830"
"0290","被害面積","150","虫害_カメムシ","22000","(都道府県)静岡県","2019000000","2019年","ha","2370"
"0290","被害面積","150","虫害_カメムシ","23000","(都道府県)愛知県","2019000000","2019年","ha","5490"
"0290","被害面積","150","虫害_カメムシ","24000","(都道府県)三重県","2019000000","2019年","ha","2490"
"0290","被害面積","150","虫害_カメムシ","25000","(都道府県)滋賀県","2019000000","2019年","ha","2470"
"0290","被害面積","150","虫害_カメムシ","26000","(都道府県)京都府","2019000000","2019年","ha","1010"
"0290","被害面積","150","虫害_カメムシ","27000","(都道府県)大阪府","2019000000","2019年","ha","240"
"0290","被害面積","150","虫害_カメムシ","28000","(都道府県)兵庫県","2019000000","2019年","ha","4890"
"0290","被害面積","150","虫害_カメムシ","29000","(都道府県)奈良県","2019000000","2019年","ha","590"
"0290","被害面積","150","虫害_カメムシ","30000","(都道府県)和歌山県","2019000000","2019年","ha","900"
"0290","被害面積","150","虫害_カメムシ","31000","(都道府県)鳥取県","2019000000","2019年","ha","642"
"0290","被害面積","150","虫害_カメムシ","32000","(都道府県)島根県","2019000000","2019年","ha","845"
"0290","被害面積","150","虫害_カメムシ","33000","(都道府県)岡山県","2019000000","2019年","ha","2600"
"0290","被害面積","150","虫害_カメムシ","34000","(都道府県)広島県","2019000000","2019年","ha","1140"
"0290","被害面積","150","虫害_カメムシ","35000","(都道府県)山口県","2019000000","2019年","ha","2210"
"0290","被害面積","150","虫害_カメムシ","36000","(都道府県)徳島県","2019000000","2019年","ha","3250"
"0290","被害面積","150","虫害_カメムシ","37000","(都道府県)香川県","2019000000","2019年","ha","2500"
"0290","被害面積","150","虫害_カメムシ","38000","(都道府県)愛媛県","2019000000","2019年","ha","4080"
"0290","被害面積","150","虫害_カメムシ","39000","(都道府県)高知県","2019000000","2019年","ha","4280"
"0290","被害面積","150","虫害_カメムシ","40000","(都道府県)福岡県","2019000000","2019年","ha","2310"
"0290","被害面積","150","虫害_カメムシ","41000","(都道府県)佐賀県","2019000000","2019年","ha","598"
"0290","被害面積","150","虫害_カメムシ","42000","(都道府県)長崎県","2019000000","2019年","ha","743"
"0290","被害面積","150","虫害_カメムシ","43000","(都道府県)熊本県","2019000000","2019年","ha","790"
"0290","被害面積","150","虫害_カメムシ","44000","(都道府県)大分県","2019000000","2019年","ha","820"
"0290","被害面積","150","虫害_カメムシ","45000","(都道府県)宮崎県","2019000000","2019年","ha","2580"
"0290","被害面積","150","虫害_カメムシ","46000","(都道府県)鹿児島県","2019000000","2019年","ha","3150"
"0290","被害面積","150","虫害_カメムシ","47000","(都道府県)沖縄県","2019000000","2019年","ha","－"
"0290","被害面積","150","虫害_カメムシ","51100","関東農政局","2019000000","2019年","ha","34100"
"0290","被害面積","150","虫害_カメムシ","51110","東海農政局","2019000000","2019年","ha","12800"
