"cat01_code","(F002-02-2-006)全国農業地域・都道府県_ふるい目幅","cat02_code","(F002-02-1-010)被害面積及び被害量","unit","value"
"055","(都道府県)_熊本","002","気象被害_冷害_被害量","ｔ","－"
"055","(都道府県)_熊本","003","気象被害_冷害_被害率_実数","％","－"
"055","(都道府県)_熊本","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"055","(都道府県)_熊本","005","気象被害_日照不足_被害面積","ha","33300"
"055","(都道府県)_熊本","006","気象被害_日照不足_被害量","ｔ","14900"
"055","(都道府県)_熊本","007","気象被害_日照不足_被害率_実数","％","8.7"
"055","(都道府県)_熊本","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","1.4"
"055","(都道府県)_熊本","009","気象被害_高温障害_被害面積","ha","12200"
"055","(都道府県)_熊本","010","気象被害_高温障害_被害量","ｔ","747"
"055","(都道府県)_熊本","011","気象被害_高温障害_被害率_実数","％","0.4"
"055","(都道府県)_熊本","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.3"
"055","(都道府県)_熊本","013","病害_いもち病_被害面積","ha","9750"
"055","(都道府県)_熊本","014","病害_いもち病_被害量","ｔ","2600"
"055","(都道府県)_熊本","015","病害_いもち病_被害率_実数","％","1.5"
"055","(都道府県)_熊本","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"055","(都道府県)_熊本","017","虫害_ウンカ_被害面積","ha","9200"
"055","(都道府県)_熊本","018","虫害_ウンカ_被害量","ｔ","4980"
"055","(都道府県)_熊本","019","虫害_ウンカ_被害率_実数","％","2.9"
"055","(都道府県)_熊本","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.5"
"055","(都道府県)_熊本","021","虫害_カメムシ_被害面積","ha","645"
"055","(都道府県)_熊本","022","虫害_カメムシ_被害量","ｔ","62"
"055","(都道府県)_熊本","023","虫害_カメムシ_被害率_実数","％","0.0"
"055","(都道府県)_熊本","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"056","(都道府県)_大分","001","気象被害_冷害_被害面積","ha","－"
"056","(都道府県)_大分","002","気象被害_冷害_被害量","ｔ","－"
"056","(都道府県)_大分","003","気象被害_冷害_被害率_実数","％","－"
"056","(都道府県)_大分","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"056","(都道府県)_大分","005","気象被害_日照不足_被害面積","ha","18600"
"056","(都道府県)_大分","006","気象被害_日照不足_被害量","ｔ","10100"
"056","(都道府県)_大分","007","気象被害_日照不足_被害率_実数","％","10.0"
"056","(都道府県)_大分","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.4"
"056","(都道府県)_大分","009","気象被害_高温障害_被害面積","ha","5060"
"056","(都道府県)_大分","010","気象被害_高温障害_被害量","ｔ","2330"
"056","(都道府県)_大分","011","気象被害_高温障害_被害率_実数","％","2.3"
"056","(都道府県)_大分","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","1.4"
"056","(都道府県)_大分","013","病害_いもち病_被害面積","ha","11000"
"056","(都道府県)_大分","014","病害_いもち病_被害量","ｔ","3060"
"056","(都道府県)_大分","015","病害_いもち病_被害率_実数","％","3.0"
"056","(都道府県)_大分","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.7"
"056","(都道府県)_大分","017","虫害_ウンカ_被害面積","ha","9480"
"056","(都道府県)_大分","018","虫害_ウンカ_被害量","ｔ","4520"
"056","(都道府県)_大分","019","虫害_ウンカ_被害率_実数","％","4.5"
"056","(都道府県)_大分","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","1.1"
"056","(都道府県)_大分","021","虫害_カメムシ_被害面積","ha","1300"
"056","(都道府県)_大分","022","虫害_カメムシ_被害量","ｔ","102"
"056","(都道府県)_大分","023","虫害_カメムシ_被害率_実数","％","0.1"
"056","(都道府県)_大分","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"057","(都道府県)_宮崎","001","気象被害_冷害_被害面積","ha","－"
"057","(都道府県)_宮崎","002","気象被害_冷害_被害量","ｔ","－"
"057","(都道府県)_宮崎","003","気象被害_冷害_被害率_実数","％","－"
"057","(都道府県)_宮崎","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"057","(都道府県)_宮崎","005","気象被害_日照不足_被害面積","ha","16000"
"057","(都道府県)_宮崎","006","気象被害_日照不足_被害量","ｔ","6970"
"057","(都道府県)_宮崎","007","気象被害_日照不足_被害率_実数","％","8.8"
"057","(都道府県)_宮崎","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.5"
"057","(都道府県)_宮崎","009","気象被害_高温障害_被害面積","ha","4010"
"057","(都道府県)_宮崎","010","気象被害_高温障害_被害量","ｔ","407"
"057","(都道府県)_宮崎","011","気象被害_高温障害_被害率_実数","％","0.5"
"057","(都道府県)_宮崎","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.5"
"057","(都道府県)_宮崎","013","病害_いもち病_被害面積","ha","9040"
"057","(都道府県)_宮崎","014","病害_いもち病_被害量","ｔ","2710"
"057","(都道府県)_宮崎","015","病害_いもち病_被害率_実数","％","3.4"
"057","(都道府県)_宮崎","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.2"
"057","(都道府県)_宮崎","017","虫害_ウンカ_被害面積","ha","3700"
"057","(都道府県)_宮崎","018","虫害_ウンカ_被害量","ｔ","1630"
"057","(都道府県)_宮崎","019","虫害_ウンカ_被害率_実数","％","2.1"
"057","(都道府県)_宮崎","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","-1.7"
"057","(都道府県)_宮崎","021","虫害_カメムシ_被害面積","ha","2520"
"057","(都道府県)_宮崎","022","虫害_カメムシ_被害量","ｔ","331"
"057","(都道府県)_宮崎","023","虫害_カメムシ_被害率_実数","％","0.4"
"057","(都道府県)_宮崎","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"058","(都道府県)_鹿児島","001","気象被害_冷害_被害面積","ha","－"
"058","(都道府県)_鹿児島","002","気象被害_冷害_被害量","ｔ","－"
"058","(都道府県)_鹿児島","003","気象被害_冷害_被害率_実数","％","－"
"058","(都道府県)_鹿児島","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"058","(都道府県)_鹿児島","005","気象被害_日照不足_被害面積","ha","19300"
"058","(都道府県)_鹿児島","006","気象被害_日照不足_被害量","ｔ","7410"
"058","(都道府県)_鹿児島","007","気象被害_日照不足_被害率_実数","％","7.9"
"058","(都道府県)_鹿児島","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","0.5"
"058","(都道府県)_鹿児島","009","気象被害_高温障害_被害面積","ha","9210"
"058","(都道府県)_鹿児島","010","気象被害_高温障害_被害量","ｔ","555"
"058","(都道府県)_鹿児島","011","気象被害_高温障害_被害率_実数","％","0.6"
"058","(都道府県)_鹿児島","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.6"
"058","(都道府県)_鹿児島","013","病害_いもち病_被害面積","ha","9160"
"058","(都道府県)_鹿児島","014","病害_いもち病_被害量","ｔ","3070"
"058","(都道府県)_鹿児島","015","病害_いもち病_被害率_実数","％","3.3"
"058","(都道府県)_鹿児島","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"058","(都道府県)_鹿児島","017","虫害_ウンカ_被害面積","ha","4390"
"058","(都道府県)_鹿児島","018","虫害_ウンカ_被害量","ｔ","2590"
"058","(都道府県)_鹿児島","019","虫害_ウンカ_被害率_実数","％","2.8"
"058","(都道府県)_鹿児島","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","-1.3"
"058","(都道府県)_鹿児島","021","虫害_カメムシ_被害面積","ha","2610"
"058","(都道府県)_鹿児島","022","虫害_カメムシ_被害量","ｔ","778"
"058","(都道府県)_鹿児島","023","虫害_カメムシ_被害率_実数","％","0.8"
"058","(都道府県)_鹿児島","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"059","(都道府県)_沖縄","001","気象被害_冷害_被害面積","ha","－"
"059","(都道府県)_沖縄","002","気象被害_冷害_被害量","ｔ","－"
"059","(都道府県)_沖縄","003","気象被害_冷害_被害率_実数","％","－"
"059","(都道府県)_沖縄","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"059","(都道府県)_沖縄","005","気象被害_日照不足_被害面積","ha","－"
"059","(都道府県)_沖縄","006","気象被害_日照不足_被害量","ｔ","－"
"059","(都道府県)_沖縄","007","気象被害_日照不足_被害率_実数","％","－"
"059","(都道府県)_沖縄","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-2.4"
"059","(都道府県)_沖縄","009","気象被害_高温障害_被害面積","ha","－"
"059","(都道府県)_沖縄","010","気象被害_高温障害_被害量","ｔ","－"
"059","(都道府県)_沖縄","011","気象被害_高温障害_被害率_実数","％","－"
"059","(都道府県)_沖縄","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.7"
"059","(都道府県)_沖縄","013","病害_いもち病_被害面積","ha","15"
"059","(都道府県)_沖縄","014","病害_いもち病_被害量","ｔ","12"
"059","(都道府県)_沖縄","015","病害_いもち病_被害率_実数","％","0.6"
"059","(都道府県)_沖縄","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"059","(都道府県)_沖縄","017","虫害_ウンカ_被害面積","ha","0"
"059","(都道府県)_沖縄","018","虫害_ウンカ_被害量","ｔ","0"
"059","(都道府県)_沖縄","019","虫害_ウンカ_被害率_実数","％","0.0"
"059","(都道府県)_沖縄","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"059","(都道府県)_沖縄","021","虫害_カメムシ_被害面積","ha","15"
"059","(都道府県)_沖縄","022","虫害_カメムシ_被害量","ｔ","7"
"059","(都道府県)_沖縄","023","虫害_カメムシ_被害率_実数","％","0.3"
"059","(都道府県)_沖縄","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.3"
"060","関東農政局","001","気象被害_冷害_被害面積","ha","8130"
"060","関東農政局","002","気象被害_冷害_被害量","ｔ","3210"
"060","関東農政局","003","気象被害_冷害_被害率_実数","％","0.2"
"060","関東農政局","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"060","関東農政局","005","気象被害_日照不足_被害面積","ha","185600"
"060","関東農政局","006","気象被害_日照不足_被害量","ｔ","45000"
"060","関東農政局","007","気象被害_日照不足_被害率_実数","％","2.9"
"060","関東農政局","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.3"
"060","関東農政局","009","気象被害_高温障害_被害面積","ha","105200"
"060","関東農政局","010","気象被害_高温障害_被害量","ｔ","18400"
"060","関東農政局","011","気象被害_高温障害_被害率_実数","％","1.2"
"060","関東農政局","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","-1.0"
"060","関東農政局","013","病害_いもち病_被害面積","ha","61400"
"060","関東農政局","014","病害_いもち病_被害量","ｔ","16900"
"060","関東農政局","015","病害_いもち病_被害率_実数","％","1.1"
"060","関東農政局","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.2"
"060","関東農政局","017","虫害_ウンカ_被害面積","ha","15500"
"060","関東農政局","018","虫害_ウンカ_被害量","ｔ","5560"
"060","関東農政局","019","虫害_ウンカ_被害率_実数","％","0.4"
"060","関東農政局","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.2"
"060","関東農政局","021","虫害_カメムシ_被害面積","ha","29800"
"060","関東農政局","022","虫害_カメムシ_被害量","ｔ","4320"
"060","関東農政局","023","虫害_カメムシ_被害率_実数","％","0.3"
"060","関東農政局","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","-0.1"
"061","東海農政局","001","気象被害_冷害_被害面積","ha","－"
"061","東海農政局","002","気象被害_冷害_被害量","ｔ","－"
"061","東海農政局","003","気象被害_冷害_被害率_実数","％","－"
"061","東海農政局","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"061","東海農政局","005","気象被害_日照不足_被害面積","ha","73800"
"061","東海農政局","006","気象被害_日照不足_被害量","ｔ","12700"
"061","東海農政局","007","気象被害_日照不足_被害率_実数","％","3.3"
"061","東海農政局","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","0.7"
"061","東海農政局","009","気象被害_高温障害_被害面積","ha","38400"
"061","東海農政局","010","気象被害_高温障害_被害量","ｔ","3940"
"061","東海農政局","011","気象被害_高温障害_被害率_実数","％","1.0"
"061","東海農政局","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.6"
"061","東海農政局","013","病害_いもち病_被害面積","ha","18500"
"061","東海農政局","014","病害_いもち病_被害量","ｔ","4180"
"061","東海農政局","015","病害_いもち病_被害率_実数","％","1.1"
"061","東海農政局","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"061","東海農政局","017","虫害_ウンカ_被害面積","ha","7430"
"061","東海農政局","018","虫害_ウンカ_被害量","ｔ","4970"
"061","東海農政局","019","虫害_ウンカ_被害率_実数","％","1.3"
"061","東海農政局","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","1.2"
"061","東海農政局","021","虫害_カメムシ_被害面積","ha","16600"
"061","東海農政局","022","虫害_カメムシ_被害量","ｔ","2180"
"061","東海農政局","023","虫害_カメムシ_被害率_実数","％","0.6"
"061","東海農政局","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.1"
"062","中国四国農政局","001","気象被害_冷害_被害面積","ha","－"
"062","中国四国農政局","002","気象被害_冷害_被害量","ｔ","－"
"062","中国四国農政局","003","気象被害_冷害_被害率_実数","％","－"
"062","中国四国農政局","004","気象被害_冷害_被害率_対前年差","ﾎﾟｲﾝﾄ","－"
"062","中国四国農政局","005","気象被害_日照不足_被害面積","ha","128000"
"062","中国四国農政局","006","気象被害_日照不足_被害量","ｔ","22600"
"062","中国四国農政局","007","気象被害_日照不足_被害率_実数","％","3.0"
"062","中国四国農政局","008","気象被害_日照不足_被害率_対前年差","ﾎﾟｲﾝﾄ","-1.4"
"062","中国四国農政局","009","気象被害_高温障害_被害面積","ha","74300"
"062","中国四国農政局","010","気象被害_高温障害_被害量","ｔ","10300"
"062","中国四国農政局","011","気象被害_高温障害_被害率_実数","％","1.4"
"062","中国四国農政局","012","気象被害_高温障害_被害率_対前年差","ﾎﾟｲﾝﾄ","0.2"
"062","中国四国農政局","013","病害_いもち病_被害面積","ha","34000"
"062","中国四国農政局","014","病害_いもち病_被害量","ｔ","8290"
"062","中国四国農政局","015","病害_いもち病_被害率_実数","％","1.1"
"062","中国四国農政局","016","病害_いもち病_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
"062","中国四国農政局","017","虫害_ウンカ_被害面積","ha","36600"
"062","中国四国農政局","018","虫害_ウンカ_被害量","ｔ","28600"
"062","中国四国農政局","019","虫害_ウンカ_被害率_実数","％","3.8"
"062","中国四国農政局","020","虫害_ウンカ_被害率_対前年差","ﾎﾟｲﾝﾄ","2.7"
"062","中国四国農政局","021","虫害_カメムシ_被害面積","ha","19000"
"062","中国四国農政局","022","虫害_カメムシ_被害量","ｔ","2230"
"062","中国四国農政局","023","虫害_カメムシ_被害率_実数","％","0.3"
"062","中国四国農政局","024","虫害_カメムシ_被害率_対前年差","ﾎﾟｲﾝﾄ","0.0"
